"ID","HH_ID","PERSON_NUM","PERSON_ID","HH_WEIGHT","P_WEIGHT","TOUR_NUM","WKSUB_NUM","WKSUB_ID","TRIP_NUM","TRIP_ID","RECORD_ID","NOGO","WHYNO","TOUR_TYPE","TOUR_STOPS","START_TRAV","O_LOC_TYPE","O_GEO_ACC","O_STATE","O_REGION","O_COUNTY","O_CPA","O_MCD","O_TRACT","O_TAZ","ARRIVE","ACTIV1","ACTIV2","ACTIV3","ACTIV4","ACT_DUR1","ACT_DUR2","ACT_DUR3","ACT_DUR4","DEPART","MODE","MODE_AGG","PARTY","HH_MEM","HH_PER_NUM1","HH_PER_NUM2","HH_PER_NUM3","HH_PER_NUM4","HH_PER_NUM5","HH_PER_NUM6","DRVER","VEH_NUM","USE_TOLL","TOLL_RD1","TOLL_RD2","TOLL_RD3","TOLL_RD4","TOLL_RD5","TOLL_B1","TOLL_B2","TOLL_B3","TOLL_B4","TOLL_B5","TOLL_B6","TOLL_B7","TOLL_B8","TOLL_B9","PARK_AT","PARK_TRAV","PARK_PAY","PARK_COST","PARK_UNIT","D_LOC_TYPE","D_GEO_ACC","D_STATE","D_REGION","D_COUNTY","D_CPA","D_MCD","D_TRACT","D_TAZ","TripFactor","Survey_TravTime","Model_TravTime","Model_TravDist","CompositeWeight","DEPART_HOUR","DEPART_MIN","DEPART_MIN_OF_DAY","TRAV_DOW","TRAV_DATE","HOLIDAY","HOL_TYPE","depart_lon","depart_lat","dest_lon","dest_lat","depart_point","dest_point"
1716,116549,1,11654901,443.9604921,114.4519886,1,NA,1.16549e+11,1,1.16549e+13,1165490101,NA,NA,2,1,2,1,1,42,1,42101,"101_103",4210160000,42101013601,141,"",1,2,NA,NA,"5:00","","","","11:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_101",4210160000,42101020101,1418,1.17,50,30.802029,3.729637,133.9088266,11,0,660,3,"9/12/2012","",0,-75.1785792243999,39.9689777214525,-75.1553089348274,40.0036904586044,"POINT (-75.178579 39.968978)","POINT (-75.155309 40.003690)"
1717,116549,1,11654901,443.9604921,114.4519886,1,NA,1.16549e+11,2,1.16549e+13,1165490102,NA,NA,2,NA,NA,1,1,42,1,42101,"101_101",4210160000,42101020101,1418,"11:50",11,12,2,3,"0:00","2:00","0:45","","19:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101013601,141,1.17,45,32.793718,4.092017,133.9088266,19,30,1170,3,"9/12/2012","",0,-75.1553089348274,40.0036904586044,-75.1785792243999,39.9689777214525,"POINT (-75.155309 40.003690)","POINT (-75.178579 39.968978)"
1719,116566,1,11656601,172.1268987,100.3896759,1,NA,1.16566e+11,1,1.16566e+13,1165660101,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101013602,142,"",1,NA,NA,NA,"4:45","","","","7:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42091,"091_401",4209144976,42091204300,10010,1.12,34,38.547495,7.262314,112.436437,7,45,465,2,"9/18/2012","",0,-75.1798114670555,39.9715794694621,-75.2189686457819,40.0081594134958,"POINT (-75.179811 39.971579)","POINT (-75.218969 40.008159)"
1722,116566,2,11656602,172.1268987,96.92038715,1,NA,1.16566e+11,1,1.16566e+13,1165660201,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101013500,140,"",1,NA,NA,NA,"6:15","","","","9:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1030,1.12,33,24.041388,3.134558,108.5508336,9,15,555,2,"9/18/2012","",0,-75.1700384657366,39.9693644720962,-75.1941152941134,39.9546263068532,"POINT (-75.170038 39.969364)","POINT (-75.194115 39.954626)"
1734,116912,1,11691201,228.4384878,97.7935925,1,NA,1.16912e+11,2,1.16912e+13,1169120102,NA,NA,3,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016701,431,"10:13",19,NA,NA,NA,"0:00","","","","10:40",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,78,1.17,0,29.347168,3.300307,114.4185032,10,40,640,2,"8/7/2012","",0,-75.1619035045634,39.9912045729609,-75.1694605873533,39.9520071435649,"POINT (-75.161904 39.991205)","POINT (-75.169461 39.952007)"
1735,116912,1,11691201,228.4384878,97.7935925,1,NA,1.16912e+11,3,1.16912e+13,1169120103,NA,NA,3,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,78,"10:40",19,NA,NA,NA,"0:00","","","","10:50",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000600,55,1.17,20,13.01829,0.897831,114.4185032,10,50,650,2,"8/7/2012","",0,-75.1694605873533,39.9520071435649,-75.1564410395894,39.9491555327036,"POINT (-75.169461 39.952007)","POINT (-75.156441 39.949156)"
1739,116912,1,11691201,228.4384878,97.7935925,1,NA,1.16912e+11,7,1.16912e+13,1169120107,NA,NA,3,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,"15:10",19,NA,NA,NA,"0:00","","","","15:20",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,71,1.17,8,5.804709,0.308934,114.4185032,15,20,920,2,"8/7/2012","",0,-75.1541388337345,39.9522458625874,-75.1584725274299,39.950967187359,"POINT (-75.154139 39.952246)","POINT (-75.158473 39.950967)"
1741,116912,1,11691201,228.4384878,97.7935925,1,NA,1.16912e+11,9,1.16912e+13,1169120109,NA,NA,3,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,71,"16:00",19,NA,NA,NA,"0:00","","","","16:03",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,92,1.17,9,6.159001,0.522824,114.4185032,16,3,963,2,"8/7/2012","",0,-75.1584725274299,39.950967187359,-75.1648345113326,39.9541020155151,"POINT (-75.158473 39.950967)","POINT (-75.164835 39.954102)"
1747,117524,1,11752401,75.17606806,181.9808893,1,NA,1.17524e+11,2,1.17524e+13,1175240102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_108",4210160000,42101020900,3203,"9999",19,NA,NA,NA,"0:01","","","","7:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,92,1.15,25,19.639111,7.058301,209.2780226,7,30,450,2,"10/9/2012","",0,-75.2092872712104,40.0181516385401,-75.1648345113326,39.9541020155151,"POINT (-75.209287 40.018152)","POINT (-75.164835 39.954102)"
1752,117524,1,11752401,75.17606806,181.9808893,1,NA,1.17524e+11,7,1.17524e+13,1175240107,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,92,"18:10",19,NA,NA,NA,"0:00","","","","18:10",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_108",4210160000,42101020900,3203,1.15,25,20.053637,7.199382,209.2780226,18,10,1090,2,"10/9/2012","",0,-75.1648345113326,39.9541020155151,-75.2092872712104,40.0181516385401,"POINT (-75.164835 39.954102)","POINT (-75.209287 40.018152)"
1770,202374,1,20237401,269.8869014,227.7763884,1,NA,2.02374e+11,1,2.02374e+13,2023740101,NA,NA,2,1,2,1,1,42,1,42101,"101_111",4210160000,42101010200,1224,"",6,NA,NA,NA,"0:00","","","","9:10",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_111",4210160000,42101011400,1236,1.17,40,16.530207,1.456574,266.4983744,9,10,550,1,"8/6/2012","",0,-75.2316719358833,39.9680910426143,-75.2458322070382,39.9787834549805,"POINT (-75.231672 39.968091)","POINT (-75.245832 39.978783)"
1771,202374,1,20237401,269.8869014,227.7763884,1,NA,2.02374e+11,2,2.02374e+13,2023740102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_111",4210160000,42101011400,1236,"9:50",6,NA,NA,NA,"1:40","","","","11:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_111",4210160000,42101010200,1224,1.17,30,17.502539,1.531608,266.4983744,11,45,705,1,"8/6/2012","",0,-75.2458322070382,39.9787834549805,-75.2316719358833,39.9680910426143,"POINT (-75.245832 39.978783)","POINT (-75.231672 39.968091)"
1809,206472,1,20647201,202.8848881,92.72187755,1,NA,2.06472e+11,1,2.06472e+13,2064720101,NA,NA,2,4,2,1,1,42,1,42101,"101_103",4210160000,42101013602,142,"",1,NA,NA,NA,"5:45","","","","8:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000901,41,1.17,35,18.998175,0.648863,108.4845967,8,45,525,3,"8/8/2012","",0,-75.1798114670555,39.9715794694621,-75.1634808483634,39.9480403151119,"POINT (-75.179811 39.971579)","POINT (-75.163481 39.948040)"
1812,206472,1,20647201,202.8848881,92.72187755,1,NA,2.06472e+11,4,2.06472e+13,2064720104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,76,"10:55",6,NA,NA,NA,"0:00","","","","11:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,1.17,20,9.865521,0.782305,108.4845967,11,0,660,3,"8/8/2012","",0,-75.1662257986882,39.9519342771783,-75.1541388337345,39.9522458625874,"POINT (-75.166226 39.951934)","POINT (-75.154139 39.952246)"
1813,206472,1,20647201,202.8848881,92.72187755,1,NA,2.06472e+11,5,2.06472e+13,2064720105,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,"11:20",8,NA,NA,NA,"1:25","","","","12:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101013602,142,1.17,60,23.384621,2.439108,108.4845967,12,45,765,3,"8/8/2012","",0,-75.1541388337345,39.9522458625874,-75.1798114670555,39.9715794694621,"POINT (-75.154139 39.952246)","POINT (-75.179811 39.971579)"
1815,206472,2,20647202,202.8848881,88.23081906,1,NA,2.06472e+11,1,2.06472e+13,2064720201,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101013602,142,"",1,NA,NA,NA,"5:45","","","","8:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_107",4210160000,42101014000,403,1.17,30,12.299124,1.010969,103.2300583,8,45,525,3,"8/8/2012","",0,-75.1798114670555,39.9715794694621,-75.1630984016405,39.9735438590113,"POINT (-75.179811 39.971579)","POINT (-75.163098 39.973544)"
1816,206472,2,20647202,202.8848881,88.23081906,1,NA,2.06472e+11,2,2.06472e+13,2064720202,NA,NA,1,NA,NA,2,1,42,1,42101,"101_107",4210160000,42101014000,403,"9:15",5,NA,NA,NA,"7:00","","","","17:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101013602,142,1.17,30,17.484821,1.619863,103.2300583,17,15,1035,3,"8/8/2012","",0,-75.1630984016405,39.9735438590113,-75.1798114670555,39.9715794694621,"POINT (-75.163098 39.973544)","POINT (-75.179811 39.971579)"
1869,211852,1,21185201,170.33356,201.3929169,1,NA,2.11852e+11,1,2.11852e+13,2118520101,NA,NA,1,1,2,1,1,42,1,42101,"101_114",4210160000,42101030000,1605,"",1,NA,NA,NA,"0:00","","","","7:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1018,1.17,NA,40.344785,9.413291,235.6297128,7,0,420,2,"8/7/2012","",0,-75.0806751855718,40.016348069306,-75.1957094473416,39.9494354858208,"POINT (-75.080675 40.016348)","POINT (-75.195709 39.949435)"
1870,211852,1,21185201,170.33356,201.3929169,1,NA,2.11852e+11,2,2.11852e+13,2118520102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1018,"9999",5,NA,NA,NA,"8:00","","","","16:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_114",4210160000,42101030000,1605,1.17,450,41.188615,9.355238,235.6297128,16,30,990,2,"8/7/2012","",0,-75.1957094473416,39.9494354858208,-75.0806751855718,40.016348069306,"POINT (-75.195709 39.949435)","POINT (-75.080675 40.016348)"
2029,229797,2,22979702,110.80041,98.27548944,1,NA,2.29797e+11,1,2.29797e+13,2297970201,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101001201,27,"",1,NA,NA,NA,"5:30","","","","8:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1030,1.15,30,14.326086,1.304311,113.0168129,8,30,510,4,"8/9/2012","",0,-75.1800070313661,39.946441631749,-75.1941152941134,39.9546263068532,"POINT (-75.180007 39.946442)","POINT (-75.194115 39.954626)"
2124,235096,1,23509601,132.4337962,89.08436621,1,NA,2.35096e+11,2,2.35096e+13,2350960102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101036900,1030,"7:50",5,NA,NA,NA,"1:10","","","","9:15",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101009100,1037,1.12,13,6.95,0.5437,99.77449015,9,15,555,5,"8/10/2012","",0,-75.1941152941134,39.9546263068532,-75.1977262540913,39.9594259908695,"POINT (-75.194115 39.954626)","POINT (-75.197726 39.959426)"
2126,235096,1,23509601,132.4337962,89.08436621,1,NA,2.35096e+11,4,2.35096e+13,2350960104,NA,NA,1,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101008602,1035,"11:19",5,NA,NA,NA,"3:54","","","","15:15",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101007800,1016,1.12,25,12.204772,0.997145,99.77449015,15,15,915,5,"8/10/2012","",0,-75.216704781889,39.9569805572676,-75.2162654488479,39.9464660922369,"POINT (-75.216705 39.956981)","POINT (-75.216265 39.946466)"
2173,242805,1,24280501,303.4396083,3407.043646,1,NA,2.42805e+11,1,2.42805e+13,2428050101,NA,NA,1,1,2,1,1,42,1,42017,"017_504",4201719784,42017104701,14618,"",1,14,7,NA,"1:00","0:15","1:00","","13:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42017,"017_504",4201719784,42017104702,14613,1.17,30,12.21407,1.427993,3986.241065,13,0,780,2,"9/11/2012","",0,-75.1335381361008,40.3211737824194,-75.1346109509137,40.3071295327499,"POINT (-75.133538 40.321174)","POINT (-75.134611 40.307130)"
2178,243504,1,24350401,190.4720163,91.43282236,1,NA,2.43504e+11,1,2.43504e+13,2435040101,NA,NA,2,2,2,1,1,42,1,42101,"101_103",4210160000,42101000803,47,"",1,NA,NA,NA,"0:00","","","","8:16",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000803,48,1.17,1,4.583333,0.178334,106.9764022,8,16,496,2,"8/7/2012","",0,-75.1724998481553,39.9491635804723,-75.175827602964,39.9495803344789,"POINT (-75.172500 39.949164)","POINT (-75.175828 39.949580)"
2179,243504,1,24350401,190.4720163,91.43282236,1,NA,2.43504e+11,2,2.43504e+13,2435040102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000803,48,"8:17",19,NA,NA,NA,"0:00","","","","8:29",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101008602,1035,1.17,15,16.40586,2.425092,106.9764022,8,29,509,2,"8/7/2012","",0,-75.175827602964,39.9495803344789,-75.216704781889,39.9569805572676,"POINT (-75.175828 39.949580)","POINT (-75.216705 39.956981)"
2180,243504,1,24350401,190.4720163,91.43282236,1,NA,2.43504e+11,3,2.43504e+13,2435040103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101008602,1035,"8:44",12,NA,NA,NA,"6:02","","","","15:16",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101000803,47,1.17,23,23.072828,2.766038,106.9764022,15,16,916,2,"8/7/2012","",0,-75.216704781889,39.9569805572676,-75.1724998481553,39.9491635804723,"POINT (-75.216705 39.956981)","POINT (-75.172500 39.949164)"
2321,252652,1,25265201,228.4384878,126.9053947,1,NA,2.52652e+11,2,2.52652e+13,2526520102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_115",4210160000,42101028100,2609,"13:45",8,NA,NA,NA,"0:15","","","","14:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42091,"091_412",4209112968,42091202500,12238,1.17,60,34.180643,4.793441,148.4793118,14,0,840,2,"8/7/2012","",0,-75.1491317030119,40.0304553583606,-75.1571977835929,40.0823045185899,"POINT (-75.149132 40.030455)","POINT (-75.157198 40.082305)"
2322,252652,1,25265201,228.4384878,126.9053947,1,NA,2.52652e+11,3,2.52652e+13,2526520103,NA,NA,2,NA,NA,4,1,42,1,42091,"091_412",4209112968,42091202500,12238,"15:00",8,NA,NA,NA,"0:00","","","","15:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,93,1.17,30,51.767852,11.647501,148.4793118,15,30,930,2,"8/7/2012","",0,-75.1571977835929,40.0823045185899,-75.1659426772114,39.9531940428398,"POINT (-75.157198 40.082305)","POINT (-75.165943 39.953194)"
2323,252652,1,25265201,228.4384878,126.9053947,1,NA,2.52652e+11,4,2.52652e+13,2526520104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,93,"16:00",6,NA,NA,NA,"0:00","","","","17:20",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101020400,1441,1.17,45,26.076231,5.246729,148.4793118,17,20,1040,2,"8/7/2012","",0,-75.1659426772114,39.9531940428398,-75.1525134507185,40.0198296932081,"POINT (-75.165943 39.953194)","POINT (-75.152513 40.019830)"
2373,257992,1,25799201,254.7502371,192.8580113,1,NA,2.57992e+11,2,2.57992e+13,2579920102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101007800,1016,"8:07",19,NA,NA,NA,"0:03","","","","8:10",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,72,1.12,20,25.871289,3.581841,216.0009726,8,10,490,3,"10/3/2012","",0,-75.2162654488479,39.9464660922369,-75.1608290378846,39.9512565309348,"POINT (-75.216265 39.946466)","POINT (-75.160829 39.951257)"
2376,257992,1,25799201,254.7502371,192.8580113,1,NA,2.57992e+11,5,2.57992e+13,2579920105,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,72,"17:40",19,NA,NA,NA,"0:05","","","","17:45",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101007800,1016,1.12,20,23.865408,3.493883,216.0009726,17,45,1065,3,"10/3/2012","",0,-75.1608290378846,39.9512565309348,-75.2162654488479,39.9464660922369,"POINT (-75.160829 39.951257)","POINT (-75.216265 39.946466)"
2447,267201,2,26720102,182.3521785,92.72187755,1,NA,2.67201e+11,1,2.67201e+13,2672010201,NA,NA,3,0,2,4,1,42,1,42101,"101_103",4210160000,42101000804,44,"",14,NA,NA,NA,"1:28","","","","9:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101004001,819,1.17,27,15.590835,2.034701,108.4845967,9,30,570,1,"8/6/2012","",0,-75.1669894744938,39.9484799410289,-75.1662120144978,39.9238115855567,"POINT (-75.166989 39.948480)","POINT (-75.166212 39.923812)"
2528,268881,1,26888101,374.5286473,550.905223,1,NA,2.68881e+11,2,2.68881e+13,2688810102,NA,NA,1,NA,NA,3,1,42,1,42101,"101_110",4210160000,42101036900,1030,"8:55",3,NA,NA,NA,"6:00","","","","14:55",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000100,87,1.17,35,15.35,2.561292,644.559111,14,55,895,3,"9/12/2012","",0,-75.1941152941134,39.9546263068532,-75.150229373412,39.9517620658106,"POINT (-75.194115 39.954626)","POINT (-75.150229 39.951762)"
2529,268881,1,26888101,374.5286473,550.905223,1,NA,2.68881e+11,3,2.68881e+13,2688810103,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000100,87,"15:30",4,NA,NA,NA,"2:00","","","","17:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_110",4210160000,42101008601,1027,1.17,30,23.31013,4.060675,644.559111,17,30,1050,3,"9/12/2012","",0,-75.150229373412,39.9517620658106,-75.2165947836222,39.9537421538695,"POINT (-75.150229 39.951762)","POINT (-75.216595 39.953742)"
2646,277435,2,27743502,312.7658348,141.1913006,2,NA,2.77435e+11,4,2.77435e+13,2774350204,NA,NA,3,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101007800,1016,"10:08",19,NA,NA,NA,"0:05","","","","10:13",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,83,1.12,18,21.749239,2.89747,158.1342566,10,13,613,3,"8/8/2012","",0,-75.2162654488479,39.9464660922369,-75.1725391195037,39.9527196860213,"POINT (-75.216265 39.946466)","POINT (-75.172539 39.952720)"
2856,292017,2,29201702,48.06144616,86.29584154,1,NA,2.92017e+11,1,2.92017e+13,2920170201,NA,NA,1,2,2,1,1,42,1,42101,"101_103",4210160000,42101001900,7,"",1,7,NA,NA,"0:00","","","","8:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,83,1.15,15,12.527511,1.096132,99.24021778,8,0,480,2,"8/7/2012","",0,-75.1722288078707,39.9400534674801,-75.1725391195037,39.9527196860213,"POINT (-75.172229 39.940053)","POINT (-75.172539 39.952720)"
2890,296654,2,29665402,172.1824722,96.92038715,1,NA,2.96654e+11,2,2.96654e+13,2966540202,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000901,40,"8:02",19,NA,NA,NA,"0:00","","","","8:03",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101008801,1028,1.12,27,19.191247,2.19202,108.5508336,8,3,483,3,"9/12/2012","",0,-75.1611907875754,39.9477574019743,-75.1984494658686,39.9539400028283,"POINT (-75.161191 39.947757)","POINT (-75.198449 39.953940)"
